"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,11,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",350.00,52.00,16.35,1.11,12.94,0.00,21.61,0.00,0.00,2737.00,759.00,48.00,416.00,0.00,1514.00,
2019,11,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",1172.00,233.00,49.98,1.74,109.19,0.00,72.10,7.00,1.00,15779.00,3657.00,95.00,5762.00,0.00,6265.00,
2019,11,"UA","United Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",292.00,40.00,7.77,1.77,10.75,0.00,19.70,1.00,0.00,3332.00,415.00,583.00,409.00,0.00,1925.00,
2019,11,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",67.00,17.00,4.15,0.02,4.14,0.00,8.69,0.00,0.00,1457.00,152.00,15.00,247.00,0.00,1043.00,
2019,11,"UA","United Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",485.00,64.00,19.05,0.58,18.47,0.00,25.90,8.00,1.00,4074.00,1292.00,40.00,730.00,0.00,2012.00,
2019,11,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5570.00,769.00,188.25,15.43,344.06,1.00,220.26,43.00,2.00,52389.00,17753.00,2231.00,12258.00,48.00,20099.00,
2019,11,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",529.00,83.00,20.15,1.68,22.49,0.00,38.68,3.00,0.00,5016.00,1462.00,131.00,947.00,0.00,2476.00,
2019,11,"UA","United Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",88.00,13.00,4.50,0.00,4.39,0.00,4.11,1.00,0.00,925.00,317.00,0.00,306.00,0.00,302.00,
2019,11,"UA","United Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",4900.00,1049.00,142.95,8.21,660.70,0.00,237.14,16.00,5.00,69539.00,15301.00,849.00,31894.00,0.00,21495.00,
2019,11,"UA","United Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",622.00,101.00,33.21,0.51,30.83,0.00,36.45,3.00,0.00,5056.00,1459.00,79.00,1019.00,0.00,2499.00,
2019,11,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",415.00,64.00,22.43,1.15,27.66,0.00,12.76,0.00,2.00,3717.00,1903.00,112.00,819.00,0.00,883.00,
2019,11,"UA","United Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",2305.00,244.00,63.20,1.97,76.59,0.00,102.24,5.00,1.00,17645.00,4848.00,265.00,2393.00,0.00,10139.00,
2019,11,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",4748.00,546.00,138.40,4.17,195.56,0.00,207.87,8.00,3.00,36426.00,10763.00,866.00,6412.00,0.00,18385.00,
2019,11,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1182.00,150.00,29.81,0.94,65.59,0.00,53.66,4.00,2.00,7717.00,1217.00,63.00,2639.00,0.00,3798.00,
2019,11,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2191.00,327.00,82.57,3.52,140.46,0.00,100.45,9.00,1.00,22141.00,7293.00,248.00,4384.00,0.00,10216.00,
2019,11,"UA","United Air Lines Inc.","LGA","New York, NY: LaGuardia",651.00,135.00,23.18,2.73,69.59,0.00,39.51,6.00,3.00,8897.00,2055.00,136.00,3652.00,0.00,3054.00,
2019,11,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",1048.00,115.00,28.71,2.14,32.96,0.00,51.20,1.00,1.00,6623.00,1360.00,117.00,1170.00,0.00,3976.00,
2019,11,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",322.00,56.00,9.04,1.00,14.52,0.00,31.44,1.00,0.00,3098.00,494.00,15.00,366.00,0.00,2223.00,
2019,11,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",244.00,38.00,5.56,1.22,16.04,0.00,15.18,1.00,1.00,2687.00,334.00,144.00,792.00,0.00,1417.00,
2019,11,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6143.00,870.00,175.95,10.81,368.89,0.00,314.35,78.00,11.00,84041.00,15752.00,2339.00,36664.00,0.00,29286.00,
2019,11,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",555.00,81.00,22.46,0.45,28.13,0.00,29.97,4.00,0.00,3606.00,1114.00,26.00,778.00,0.00,1688.00,
2019,11,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",318.00,45.00,10.06,0.46,16.04,0.00,18.44,2.00,0.00,2489.00,523.00,29.00,515.00,0.00,1422.00,
2019,11,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",669.00,115.00,28.17,1.03,49.69,0.00,36.12,3.00,0.00,6582.00,1669.00,73.00,1652.00,0.00,3188.00,
2019,11,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",800.00,134.00,31.30,0.22,49.41,0.00,53.07,2.00,7.00,7163.00,1656.00,43.00,1520.00,0.00,3944.00,
2019,11,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",747.00,136.00,25.18,2.25,68.17,0.00,40.40,2.00,1.00,7221.00,1185.00,124.00,1980.00,0.00,3932.00,
2019,11,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",4408.00,779.00,145.85,9.89,409.80,0.00,213.46,14.00,3.00,56383.00,12689.00,1504.00,23639.00,0.00,18551.00,
2019,11,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",52.00,9.00,2.58,0.00,4.88,0.00,1.54,0.00,0.00,250.00,63.00,0.00,147.00,0.00,40.00,
2019,11,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",619.00,90.00,20.75,0.05,21.83,0.00,47.37,1.00,1.00,6327.00,1689.00,17.00,852.00,0.00,3769.00,
2019,11,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2925.00,280.00,110.12,4.38,50.74,1.58,113.19,22.00,3.00,13249.00,5790.00,222.00,1754.00,47.00,5436.00,
2019,11,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",823.00,130.00,48.69,5.91,34.56,0.89,39.96,11.00,1.00,5722.00,2081.00,418.00,1319.00,17.00,1887.00,
2019,11,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6048.00,647.00,241.71,4.01,107.62,6.37,287.29,62.00,1.00,31884.00,13559.00,168.00,3006.00,288.00,14863.00,
2019,11,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",277.00,33.00,13.71,0.00,4.08,0.00,15.21,2.00,1.00,1385.00,462.00,0.00,148.00,0.00,775.00,
2019,11,"WN","Southwest Airlines Co.","DCA","Washington, DC: Ronald Reagan Washington National",1315.00,188.00,80.50,0.20,27.58,0.82,78.90,3.00,0.00,9326.00,4548.00,13.00,744.00,14.00,4007.00,
2019,11,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5916.00,918.00,283.09,16.35,262.18,4.32,352.05,125.00,9.00,39565.00,12363.00,778.00,8796.00,457.00,17171.00,
2019,11,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",425.00,76.00,31.13,0.00,9.39,0.00,35.48,5.00,1.00,2910.00,1007.00,0.00,465.00,0.00,1438.00,
2019,11,"WN","Southwest Airlines Co.","EWR","Newark, NJ: Newark Liberty International",25.00,10.00,0.49,0.00,7.75,0.00,1.76,1.00,0.00,496.00,24.00,0.00,404.00,0.00,68.00,
2019,11,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2065.00,210.00,96.89,1.62,30.31,5.72,75.46,4.00,1.00,10256.00,5016.00,51.00,794.00,143.00,4252.00,
2019,11,"WN","Southwest Airlines Co.","HNL","Honolulu, HI: Daniel K Inouye International",435.00,15.00,7.51,0.00,3.93,0.00,3.55,3.00,0.00,686.00,292.00,0.00,84.00,0.00,310.00,
2019,11,"WN","Southwest Airlines Co.","IAD","Washington, DC: Washington Dulles International",137.00,24.00,11.14,0.20,4.21,0.00,8.45,2.00,0.00,1193.00,473.00,14.00,155.00,0.00,551.00,
2019,11,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",5093.00,703.00,216.78,14.47,155.15,5.17,311.42,43.00,0.00,34686.00,11282.00,983.00,6127.00,279.00,16015.00,
2019,11,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3143.00,524.00,172.52,4.38,137.12,8.11,201.88,58.00,1.00,24907.00,8593.00,212.00,5542.00,344.00,10216.00,
2019,11,"WN","Southwest Airlines Co.","LGA","New York, NY: LaGuardia",1051.00,216.00,73.58,2.80,85.38,1.81,52.42,8.00,1.00,8954.00,3352.00,93.00,2906.00,85.00,2518.00,
2019,11,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",3640.00,402.00,152.28,3.88,48.38,3.92,193.54,27.00,2.00,20655.00,9095.00,216.00,1451.00,142.00,9751.00,
2019,11,"WN","Southwest Airlines Co.","MDW","Chicago, IL: Chicago Midway International",6130.00,733.00,253.43,8.98,148.60,6.33,315.67,88.00,2.00,30372.00,10415.00,691.00,4516.00,187.00,14563.00,
2019,11,"WN","Southwest Airlines Co.","MSP","Minneapolis, MN: Minneapolis-St Paul International",526.00,82.00,31.08,0.33,12.23,0.00,38.36,19.00,0.00,3396.00,1505.00,29.00,331.00,0.00,1531.00,
2019,11,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",1017.00,158.00,62.06,2.01,21.76,0.90,71.27,4.00,0.00,7171.00,2636.00,100.00,649.00,128.00,3658.00,
2019,11,"WN","Southwest Airlines Co.","PHL","Philadelphia, PA: Philadelphia International",695.00,88.00,34.00,2.66,12.15,0.00,39.19,3.00,0.00,3758.00,1433.00,173.00,386.00,0.00,1766.00,
2019,11,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4835.00,775.00,241.72,12.54,213.46,4.79,302.49,65.00,2.00,34346.00,10979.00,675.00,7106.00,151.00,15435.00,
2019,11,"WN","Southwest Airlines Co.","SAN","San Diego, CA: San Diego International",3198.00,490.00,150.99,4.83,143.07,1.00,190.11,44.00,10.00,21645.00,7840.00,260.00,4266.00,25.00,9254.00,
2019,11,"WN","Southwest Airlines Co.","SEA","Seattle, WA: Seattle/Tacoma International",879.00,161.00,56.12,1.53,54.89,0.00,48.46,7.00,2.00,7035.00,2770.00,68.00,1580.00,0.00,2617.00,
2019,11,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1159.00,241.00,51.52,8.36,97.14,0.00,83.98,34.00,1.00,15679.00,2790.00,394.00,7756.00,0.00,4739.00,
2019,11,"WN","Southwest Airlines Co.","SLC","Salt Lake City, UT: Salt Lake City International",720.00,140.00,58.13,0.38,16.10,0.00,65.39,4.00,0.00,6318.00,2669.00,22.00,497.00,0.00,3130.00,
2019,11,"WN","Southwest Airlines Co.","TPA","Tampa, FL: Tampa International",2438.00,254.00,96.74,1.97,36.85,2.45,115.99,16.00,0.00,12730.00,5216.00,61.00,1081.00,71.00,6301.00,
2019,11,"YV","Mesa Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",117.00,10.00,8.00,0.00,0.00,0.00,2.00,0.00,0.00,805.00,602.00,0.00,0.00,0.00,203.00,
2019,11,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00,84.00,0.00,0.00,0.00,0.00,
2019,11,"YV","Mesa Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",214.00,24.00,12.00,0.00,10.00,0.00,2.00,0.00,0.00,920.00,512.00,0.00,242.00,0.00,166.00,
2019,11,"YV","Mesa Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",62.00,6.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,359.00,342.00,0.00,17.00,0.00,0.00,
2019,11,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3274.00,572.00,119.36,14.41,137.03,3.56,297.64,44.00,3.00,44056.00,14773.00,861.00,5505.00,120.00,22797.00,
2019,11,"YV","Mesa Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",214.00,40.00,25.00,0.00,7.00,0.00,8.00,1.00,0.00,4345.00,2906.00,0.00,581.00,0.00,858.00,
2019,11,"YV","Mesa Airlines Inc.","IAD","Washington, DC: Washington Dulles International",1930.00,252.00,71.00,10.00,51.00,1.00,119.00,4.00,8.00,19467.00,7726.00,766.00,1432.00,39.00,9504.00,
2019,11,"YV","Mesa Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2879.00,333.00,102.88,20.81,87.43,0.00,121.88,4.00,3.00,25495.00,11062.00,1281.00,4548.00,0.00,8604.00,
2019,11,"YV","Mesa Airlines Inc.","LGA","New York, NY: LaGuardia",153.00,21.00,7.00,0.00,12.00,0.00,2.00,0.00,0.00,1079.00,459.00,0.00,582.00,0.00,38.00,
2019,11,"YV","Mesa Airlines Inc.","MIA","Miami, FL: Miami International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,11,"YV","Mesa Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",138.00,26.00,15.00,0.00,4.00,0.00,7.00,0.00,0.00,2155.00,1099.00,0.00,154.00,0.00,902.00,
2019,11,"YV","Mesa Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",32.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,242.00,242.00,0.00,0.00,0.00,0.00,
2019,11,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1436.00,253.00,45.59,6.01,57.98,0.09,143.32,10.00,2.00,23405.00,7855.00,618.00,2094.00,8.00,12830.00,
2019,11,"YV","Mesa Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",30.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,106.00,106.00,0.00,0.00,0.00,0.00,
2019,11,"YV","Mesa Airlines Inc.","TPA","Tampa, FL: Tampa International",24.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,38.00,0.00,0.00,0.00,0.00,
2019,11,"YX","Republic Airline","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",511.00,55.00,14.60,1.76,18.56,0.00,20.08,4.00,0.00,4568.00,2727.00,87.00,667.00,0.00,1087.00,
2019,11,"YX","Republic Airline","BOS","Boston, MA: Logan International",1354.00,224.00,43.30,1.94,140.73,0.00,38.02,3.00,0.00,13900.00,3542.00,62.00,7832.00,0.00,2464.00,
2019,11,"YX","Republic Airline","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",52.00,4.00,0.10,0.00,0.51,0.00,3.39,0.00,0.00,275.00,13.00,0.00,12.00,0.00,250.00,
2019,11,"YX","Republic Airline","CLT","Charlotte, NC: Charlotte Douglas International",828.00,86.00,19.10,2.57,31.90,0.00,32.43,1.00,0.00,4466.00,1037.00,69.00,936.00,0.00,2424.00,
2019,11,"YX","Republic Airline","DCA","Washington, DC: Ronald Reagan Washington National",2480.00,297.00,64.24,3.41,124.26,1.07,104.01,3.00,1.00,17027.00,4809.00,232.00,3851.00,84.00,8051.00,
2019,11,"YX","Republic Airline","DEN","Denver, CO: Denver International",384.00,45.00,11.07,1.62,17.30,0.00,15.01,14.00,3.00,3390.00,1125.00,289.00,717.00,0.00,1259.00,
2019,11,"YX","Republic Airline","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",71.00,10.00,1.72,0.00,7.78,0.00,0.50,0.00,0.00,404.00,104.00,0.00,281.00,0.00,19.00,
2019,11,"YX","Republic Airline","DTW","Detroit, MI: Detroit Metro Wayne County",706.00,100.00,26.14,3.17,33.11,0.00,37.58,6.00,0.00,5611.00,1515.00,204.00,1829.00,0.00,2063.00,
2019,11,"YX","Republic Airline","EWR","Newark, NJ: Newark Liberty International",2055.00,491.00,35.74,4.90,362.30,0.00,88.07,10.00,1.00,28642.00,3024.00,643.00,17842.00,0.00,7133.00,
2019,11,"YX","Republic Airline","IAD","Washington, DC: Washington Dulles International",249.00,24.00,4.25,0.00,5.82,0.00,13.92,0.00,0.00,1280.00,187.00,0.00,144.00,0.00,949.00,
2019,11,"YX","Republic Airline","IAH","Houston, TX: George Bush Intercontinental/Houston",917.00,102.00,16.85,0.67,51.01,0.00,33.47,1.00,0.00,4538.00,1004.00,21.00,1367.00,0.00,2146.00,
2019,11,"YX","Republic Airline","JFK","New York, NY: John F. Kennedy International",178.00,14.00,7.95,0.00,3.46,0.00,2.58,0.00,0.00,607.00,340.00,0.00,121.00,0.00,146.00,
2019,11,"YX","Republic Airline","LGA","New York, NY: LaGuardia",2547.00,371.00,63.51,6.01,215.82,0.00,85.66,8.00,1.00,21891.00,4369.00,397.00,10879.00,0.00,6246.00,
2019,11,"YX","Republic Airline","MCO","Orlando, FL: Orlando International",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00,84.00,0.00,0.00,0.00,0.00,
2019,11,"YX","Republic Airline","MIA","Miami, FL: Miami International",1002.00,73.00,19.08,2.62,17.57,0.00,33.74,0.00,0.00,4499.00,1677.00,330.00,549.00,0.00,1943.00,
2019,11,"YX","Republic Airline","MSP","Minneapolis, MN: Minneapolis-St Paul International",464.00,74.00,12.93,2.67,37.72,0.00,20.68,6.00,2.00,3616.00,516.00,811.00,1179.00,0.00,1110.00,
2019,11,"YX","Republic Airline","ORD","Chicago, IL: Chicago O'Hare International",1354.00,179.00,36.76,2.21,84.02,0.00,56.01,36.00,2.00,12675.00,2896.00,782.00,4753.00,0.00,4244.00,
2019,11,"YX","Republic Airline","PHL","Philadelphia, PA: Philadelphia International",1664.00,127.00,29.55,1.20,45.22,0.02,51.01,2.00,1.00,6655.00,1802.00,56.00,1476.00,1.00,3320.00,
2019,11,"YX","Republic Airline","SLC","Salt Lake City, UT: Salt Lake City International",52.00,4.00,0.93,0.00,2.40,0.00,0.68,0.00,0.00,96.00,17.00,0.00,53.00,0.00,26.00,
2019,11,"YX","Republic Airline","TPA","Tampa, FL: Tampa International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,8,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",820.00,234.00,86.32,8.61,53.06,1.15,84.86,3.00,0.00,15190.00,5896.00,1411.00,2399.00,60.00,5424.00,
2018,8,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",921.00,349.00,98.21,16.48,134.10,0.85,99.35,13.00,1.00,20603.00,5162.00,1499.00,6434.00,29.00,7479.00,
2018,8,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1187.00,473.00,119.40,17.77,213.52,0.18,122.14,22.00,3.00,31223.00,8019.00,1762.00,12511.00,16.00,8915.00,
2018,8,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",427.00,144.00,63.92,5.77,31.66,0.04,42.61,3.00,4.00,8400.00,3596.00,596.00,1196.00,3.00,3009.00,
2018,8,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",985.00,302.00,93.26,22.09,97.37,0.10,89.18,12.00,7.00,18404.00,5920.00,1617.00,4110.00,8.00,6749.00,
2018,8,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",63.00,9.00,1.55,0.00,4.21,0.00,3.24,0.00,0.00,299.00,60.00,0.00,145.00,0.00,94.00,
2018,8,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",353.00,122.00,18.69,0.00,87.05,0.00,16.26,0.00,0.00,7028.00,1438.00,0.00,4497.00,0.00,1093.00,
2018,8,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",144.00,34.00,4.98,0.00,27.95,0.00,1.07,0.00,2.00,1930.00,447.00,0.00,1426.00,0.00,57.00,
2018,8,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",155.00,47.00,9.64,0.00,34.32,0.00,3.04,0.00,1.00,2586.00,370.00,0.00,2064.00,0.00,152.00,
2018,8,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",179.00,50.00,18.05,0.00,20.46,0.00,11.49,0.00,0.00,1943.00,916.00,0.00,602.00,0.00,425.00,
2018,8,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",148.00,21.00,4.55,0.41,7.76,0.00,8.27,0.00,0.00,895.00,261.00,17.00,265.00,0.00,352.00,
2018,8,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",79.00,22.00,4.74,0.00,12.26,0.00,5.00,0.00,0.00,716.00,161.00,0.00,342.00,0.00,213.00,
2018,8,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",414.00,154.00,21.55,1.28,115.36,0.00,15.81,9.00,9.00,10884.00,1618.00,146.00,8263.00,0.00,857.00,
2018,8,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",62.00,13.00,4.70,0.00,7.89,0.00,0.41,0.00,2.00,590.00,316.00,0.00,263.00,0.00,11.00,
2018,8,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",272.00,60.00,12.29,0.00,44.36,0.50,2.85,0.00,1.00,2196.00,609.00,0.00,1499.00,10.00,78.00,
2018,8,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",176.00,46.00,19.51,0.00,22.19,0.00,4.29,1.00,0.00,2773.00,1418.00,0.00,1119.00,0.00,236.00,
2018,8,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",56.00,12.00,3.40,0.00,4.36,0.00,4.24,0.00,1.00,435.00,156.00,0.00,110.00,0.00,169.00,
2018,8,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",455.00,152.00,38.87,0.00,93.48,0.00,19.66,13.00,3.00,11315.00,2790.00,0.00,7150.00,0.00,1375.00,
2018,8,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",727.00,171.00,58.64,1.29,51.03,2.00,58.03,14.00,4.00,9353.00,4032.00,30.00,2188.00,83.00,3020.00,
2018,8,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1905.00,422.00,154.02,4.69,148.37,1.00,113.92,33.00,1.00,23181.00,10132.00,328.00,5417.00,91.00,7213.00,
2018,8,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",141.00,32.00,3.82,0.00,24.55,0.00,3.63,0.00,0.00,1226.00,249.00,0.00,851.00,0.00,126.00,
2018,8,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",62.00,15.00,3.84,0.00,5.54,0.00,5.63,0.00,0.00,415.00,134.00,0.00,136.00,0.00,145.00,
2018,8,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",351.00,115.00,27.94,0.00,68.40,0.00,18.67,0.00,4.00,5931.00,1704.00,0.00,3178.00,0.00,1049.00,
2018,8,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",1709.00,340.00,74.90,6.59,150.47,0.43,107.61,17.00,2.00,18359.00,5518.00,371.00,5827.00,12.00,6631.00,
2018,8,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",117.00,23.00,5.81,0.12,9.09,0.00,7.98,0.00,1.00,1027.00,244.00,2.00,430.00,0.00,351.00,
2018,8,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",195.00,39.00,10.48,0.00,19.45,0.00,9.07,0.00,5.00,2093.00,749.00,0.00,780.00,0.00,564.00,
2018,8,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",754.00,176.00,60.40,1.36,54.76,0.00,59.48,20.00,3.00,9241.00,3530.00,237.00,1866.00,0.00,3608.00,
2018,8,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",6047.00,1457.00,211.58,46.66,839.90,3.45,355.41,52.00,10.00,81131.00,14326.00,3042.00,40682.00,351.00,22730.00,
2018,8,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2247.00,775.00,182.48,9.96,412.97,0.56,169.04,96.00,5.00,50186.00,13220.00,830.00,23784.00,10.00,12342.00,
2018,8,"AS","Alaska Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",167.00,34.00,10.02,0.00,7.05,0.00,16.94,2.00,1.00,1532.00,507.00,0.00,276.00,0.00,749.00,
2018,8,"AS","Alaska Airlines Inc.","TPA","Tampa, FL: Tampa International",31.00,5.00,1.16,0.86,2.98,0.00,0.00,0.00,0.00,158.00,42.00,37.00,79.00,0.00,0.00,
2018,8,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",302.00,86.00,35.27,1.46,27.77,0.64,20.85,4.00,1.00,6705.00,2676.00,273.00,1547.00,38.00,2171.00,
2018,8,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",4498.00,1422.00,295.42,30.77,569.86,0.00,525.95,116.00,8.00,119875.00,22140.00,3438.00,42791.00,0.00,51506.00,
2018,8,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",209.00,69.00,26.98,2.67,12.76,2.32,24.27,5.00,0.00,5128.00,1552.00,115.00,833.00,79.00,2549.00,
2018,8,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",124.00,34.00,12.50,1.18,14.21,0.00,6.11,4.00,3.00,2736.00,1154.00,121.00,828.00,0.00,633.00,
2018,8,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",926.00,264.00,69.53,15.75,75.01,1.14,102.56,18.00,7.00,23656.00,6055.00,1348.00,5174.00,95.00,10984.00,
2018,8,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",120.00,41.00,14.86,1.69,16.27,0.00,8.18,1.00,0.00,2274.00,714.00,194.00,690.00,0.00,676.00,
2018,8,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",58.00,7.00,3.47,0.00,0.86,0.00,2.67,2.00,0.00,779.00,442.00,0.00,54.00,0.00,283.00,
2018,8,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",124.00,40.00,16.22,0.00,6.23,1.34,16.21,0.00,0.00,2819.00,979.00,0.00,395.00,92.00,1353.00,
2018,8,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",719.00,279.00,46.95,14.35,137.98,0.23,79.50,45.00,3.00,27713.00,3981.00,1050.00,14083.00,21.00,8578.00,
2018,8,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2044.00,596.00,216.50,9.40,85.19,2.01,282.90,41.00,8.00,46395.00,15253.00,1029.00,5256.00,118.00,24739.00,
